,Z,X,Y
1986,1,0,-4.268605000113456
1987,1,1,3.695785168487366
1988,1,1,2.2167865988896844
1989,1,1,5.342478171480886
1990,1,1,-3.3477923467748902
1991,0,0,6.3719195053508555
1992,1,1,-3.102374614979685
1993,1,1,0.7507011967209315
1994,0,1,4.270823100679788
1995,1,0,4.15678105780325
1996,0,1,-3.673427106504913
1997,0,0,1.1766777368681547
1998,0,1,-0.8275518518394659
1999,0,0,-0.08680471902328857
2000,1,0,-2.3659513387869557
2001,0,1,-0.5776926459352725
2002,0,1,-2.367205282787986
2003,0,1,0.13413845697049565
2004,0,0,-0.09182327084832109
2005,0,0,1.2828098896335742
2006,1,1,-1.0396480297695443
2007,1,1,-2.599413781944824
2008,0,1,-2.5128453321177595
2009,0,0,3.126949045647747
2010,1,1,5.083528098816852
2011,0,1,1.2315725570499232
2012,0,0,0.3893074858981379
2013,1,0,0.6582205916421238
2014,1,1,-1.9559300486351092
2015,1,1,0.46880131789183926
2016,1,1,0.010892789133237657
2017,1,1,1.3365099521335684
2018,0,1,0.781885406045494
2019,1,1,3.1163403605658617
2020,0,0,-0.5313774371744937
2021,0,0,1.055859275156879
2022,1,1,2.613140088264554
2023,0,1,1.0449987132668612
2024,1,0,1.1711367073691248
2025,1,1,-2.970066681275657
2026,0,1,-2.0078058210325134
2027,0,0,3.578089509124832
2028,1,0,1.416819846762856
2029,1,0,-3.7620927514397127
2030,0,1,0.29118256448415525
2031,0,0,-2.1790538166824325
2032,0,0,6.272305405326918
2033,0,0,1.4659113501486445
2034,0,0,-0.5109544436116571
2035,1,1,4.101630260729195
2036,1,1,0.6519756373932353
2037,0,1,1.5460066758601336
2038,0,1,1.46337319453674
2039,1,1,4.295995215629091
2040,1,1,3.3307165592604178
2041,0,1,0.4422412266353361
2042,0,0,-1.5442885042246661
2043,0,0,1.987687394394401
2044,1,0,-0.732166385312385
2045,1,1,1.2261822915558962
2046,0,1,2.876172956645742
2047,0,1,-3.978670595853506
2048,0,0,-3.1960761223627436
2049,0,1,1.329714482795197
2050,0,1,-3.992033139060033
2051,0,1,-0.9072308589644329
2052,0,1,-1.3424992260229003
2053,1,1,-1.2563610564072878
2054,1,1,-0.9054185234761893
2055,0,1,-1.6134095186968431
2056,0,1,1.7256183965873209
2057,0,1,-1.0910271954588175
2058,1,1,3.6134799375867948
2059,1,1,1.1024324605231448
2060,1,1,0.25929018659970593
2061,0,1,2.695730152538248
2062,0,0,2.5573343380389986
2063,1,0,-0.08900894009785697
2064,1,0,-0.3929299599939906
2065,0,1,1.9220342767630925
2066,1,1,2.975721991862906
2067,0,0,2.2911202595667444
2068,0,0,-0.9895252097135168
2069,1,1,4.941007123704369
2070,1,1,2.1201490561271834
2071,0,0,-1.066623659332528
2072,1,1,-1.7198083024480786
2073,1,0,2.398051826065868
2074,0,0,-2.0608332038107156
2075,1,1,4.47487371273566
2076,0,0,-2.7135978192682337
2077,0,0,3.948220141855453
2078,0,0,0.49446993298120334
2079,0,0,-2.3568856712578623
2080,0,0,-3.1369373914695857
2081,0,1,-2.088372443679438
2082,0,1,1.4524045041483051
2083,0,1,5.88793288597442
2084,0,1,-0.03441602496161006
2085,0,1,0.3741677932607713
2086,0,0,5.084483933056932
2087,1,0,0.4264309469999976
2088,0,1,1.0946686102056984
2089,1,1,-0.9614561047394033
2090,1,1,-2.593086444786355
2091,0,0,-0.7218619390582433
2092,0,1,3.484636144059358
2093,1,1,-0.315263695972526
2094,1,1,-0.22857330427639178
2095,0,0,0.7028235096582126
2096,1,0,1.227429925770902
2097,0,0,-0.9463821301276747
2098,1,1,0.3128296331931527
2099,0,1,0.259222475814346
2100,1,1,-3.554230982626475
2101,0,1,0.9891170037345604
2102,1,1,-0.4589252123196157
2103,0,1,0.9181599571122714
2104,0,0,1.1240676604010378
2105,0,1,2.3390464565701126
2106,1,1,-0.4853367131108063
2107,0,1,-2.458323849501352
2108,1,1,1.896890365205638
2109,1,0,0.21812946602917604
2110,1,1,-0.1448522909325549
2111,0,0,7.204973067509258
2112,0,0,1.5937991733770671
2113,1,1,1.9917543295624807
2114,1,0,-2.8060103854914904
2115,0,0,1.776598416007921
2116,0,0,2.9541632217759544
2117,0,1,-3.0008201934693273
2118,0,0,-0.5260719992928934
2119,1,1,2.8237500096080863
2120,1,1,0.6866873148397077
2121,1,1,2.3342758416598084
2122,1,0,0.6033709855298018
2123,0,1,1.2812403472896212
2124,0,1,2.724969984934812
2125,1,0,3.531016938660087
2126,0,0,0.8416266560073878
2127,0,1,1.2152437345231033
2128,0,0,-1.6440913866779496
2129,0,1,2.109523473070159
2130,0,0,0.2543692593236567
2131,1,1,4.5509427910294775
2132,1,1,-2.5794100804916167
2133,0,0,-0.7984398524454286
2134,1,0,0.2680895542070644
2135,1,1,-3.680490495151128
2136,0,1,-1.13471829342109
2137,0,0,-0.7536068201812782
2138,0,0,0.7345554807368817
2139,0,1,1.8883891237497432
2140,1,1,-0.0638584615742539
2141,1,1,1.9715038348786025
2142,0,1,3.015162933860857
2143,1,0,3.6047757376286507
2144,0,0,2.7916318493797334
2145,1,1,5.080204652944833
2146,0,0,0.47456684671341604
2147,1,0,2.451761066525296
2148,1,1,-0.17439979946734424
2149,1,0,-0.3695619841014378
2150,0,0,-2.6772793901902023
2151,0,1,1.9953505364392483
2152,0,0,-2.8709813995619404
2153,1,1,-0.07111220990209116
2154,1,1,0.053718644186186104
2155,0,0,2.073730086108067
2156,1,0,2.7426374407132914
2157,1,1,2.558169511492346
2158,1,0,3.851732637685802
2159,1,1,0.13013739330907792
2160,0,1,1.316433315271318
2161,0,0,0.14090504471654364
2162,0,0,0.5799564164802427
2163,0,0,-1.1811909544804573
2164,1,1,4.83710891696314
2165,0,1,1.1188621374783811
2166,1,1,1.9019617044295147
2167,1,0,3.576221453395244
2168,0,0,1.9214514820657635
2169,1,1,5.559720166718644
2170,1,1,-2.781100530273458
2171,1,0,2.0756976975228314
2172,1,1,1.8839858312860474
2173,0,0,1.2775694669128272
2174,1,1,0.16603825885058543
2175,1,0,2.864253786757041
2176,1,1,3.2106344151765818
2177,1,1,3.0120413978400475
2178,0,1,-2.7300757580668717
2179,0,1,3.463583501588851
2180,0,0,0.5810264308700384
2181,0,1,0.6067673260101679
2182,0,0,1.2070428544565954
2183,0,0,0.569363666300796
2184,0,1,1.5127098591848456
2185,1,1,-2.6653140139139477
2186,1,0,2.2196417453217787
2187,0,1,-3.5606330667930246
2188,1,1,2.680117746836557
2189,0,1,-1.3649429428694506
2190,0,0,1.454261594653093
2191,1,1,4.2744622628159386
2192,0,0,0.36933023146142896
2193,0,1,4.340837972108885
2194,0,0,-0.748255725378972
2195,0,1,0.3969858906998147
2196,0,0,-1.4380487795400152
2197,0,0,-2.4291392396305445
2198,1,1,0.3946391972330748
2199,1,1,-2.931671542456068
2200,1,1,-1.1186023110950392
2201,1,1,1.4113820595681679
2202,1,1,1.0263799632573498
2203,1,1,-2.4214454693545147
2204,1,1,3.4968701381858276
2205,1,1,-0.03780557855257238
2206,1,0,1.8911327568417635
2207,0,1,-2.9520216134893227
2208,0,0,-4.393525870302384
2209,1,0,-0.01621290937916986
2210,0,1,1.8974540433502627
2211,1,1,0.9732852090656743
2212,1,1,0.6015892968695447
2213,0,1,1.0344922846197913
2214,1,0,0.23680471981623963
2215,0,1,-0.6981954660207826
2216,1,1,-3.2473900186192255
2217,0,0,0.11717804833266321
2218,0,0,-1.3363398770492791
2219,0,0,0.9451383725607667
2220,1,1,3.668144684591427
2221,0,0,2.3118650493991058
2222,0,0,2.083655793895565
2223,0,0,1.8472455457295127
2224,1,1,1.4585669431193269
2225,1,0,4.582707943472645
2226,0,1,-3.1742812159354536
2227,0,0,2.371808845446013
2228,1,1,-0.6562456529519661
2229,1,1,-3.1395333555432474
2230,0,1,0.22181323580894863
2231,0,0,-1.4563877441724031
2232,1,1,2.2814124377923015
2233,1,0,-0.7985125789348979
2234,1,1,-2.912642660896119
2235,0,0,5.89271892265034
2236,0,0,4.728218738318518
2237,0,1,-0.5711538072341541
2238,1,1,2.08853806599146
2239,0,1,2.141917022124555
2240,1,0,1.0446605535116362
2241,0,1,-0.14188081645129602
2242,1,1,-0.0029249453243144208
2243,0,0,1.60082481093823
2244,1,1,-1.1411231433310118
2245,1,1,1.4887623519533557
2246,0,0,0.8528613988368825
2247,1,0,-1.202351441260822
2248,0,0,-1.4000291268241396
2249,1,1,4.104043311497368
2250,1,0,2.950743831196929
2251,1,1,2.573176465460883
2252,1,1,2.327106775229845
2253,0,0,1.3229506143960512
2254,0,0,0.8176461085130496
2255,1,1,3.2661807858502465
2256,0,0,1.8595983627849346
2257,1,0,-0.7741966886611686
2258,0,0,2.556553257953803
2259,1,1,5.653525190625243
2260,1,1,0.19065291212602953
2261,0,1,-0.5106598243162432
2262,1,0,3.4770458827125426
2263,1,1,2.994114357870172
2264,1,0,-2.745364449293567
2265,0,1,1.3946627125325444
2266,1,1,6.473570279839349
2267,1,0,3.1779182170846663
2268,1,1,1.3159072947902937
2269,0,1,2.1849661366225432
2270,1,1,-1.320190672114592
2271,0,1,-0.7388271574058782
2272,0,1,-1.2699252819917861
2273,1,1,-4.859071482180824
2274,0,1,4.993581120124436
2275,1,1,0.5347794683188261
2276,1,1,0.2601250331365126
2277,0,1,7.2034775695144635
2278,0,0,0.9666458284419045
2279,1,1,-3.100577741687755
2280,1,0,1.4405309328824925
2281,0,1,1.888125792799618
2282,1,0,0.7038988602964387
2283,0,1,0.7231634230147843
2284,1,0,0.40035043724092445
2285,0,0,-2.2970624787977423
2286,0,1,1.739387425298939
2287,0,0,1.7793330942246632
2288,1,1,1.1202751474403134
2289,1,0,-4.314634877544057
2290,1,0,1.5289949729055456
2291,0,1,1.3107353038673746
2292,0,1,2.319717921226509
2293,0,1,-3.0807816837859807
2294,1,0,0.3267337821030238
2295,1,1,0.970303864453289
2296,0,1,0.23380095681230473
2297,1,0,-2.4848664073100304
2298,1,1,-3.5190970043520595
2299,0,0,0.4395648433206102
2300,1,1,-0.5633531675224857
2301,0,0,0.7856707469048417
2302,0,1,-3.9826386145803716
2303,1,1,-0.10853318238436277
2304,0,1,-0.05892726025579184
2305,0,0,1.746406538269874
2306,0,1,2.921736664767544
2307,0,1,1.8678705840299774
2308,0,1,-4.652252191707747
2309,0,1,0.8903246804306624
2310,0,0,-0.3266151324067048
2311,1,1,-1.8379679888010236
2312,1,1,0.264749542807897
2313,1,1,-1.506820569373982
2314,0,1,-0.019064872632399976
2315,0,0,3.7293740499576185
2316,0,0,3.7416474181420285
2317,1,0,-1.6536887605216288
2318,1,0,2.1876701713638638
2319,0,1,-0.052822391044310635
2320,0,1,-0.19176233855486147
2321,1,1,1.8673954363982286
2322,1,1,2.9035518164563814
2323,0,1,-0.004633815532717467
2324,1,1,0.6524440117676815
2325,1,1,0.08057561781356984
2326,1,1,-1.0889997363439967
2327,1,1,2.013344390676899
2328,1,1,0.6913763660561425
2329,1,1,0.5794221681121505
2330,0,1,-1.2754597783362471
2331,1,0,-0.6253982934563468
2332,0,1,-0.39880009881398515
2333,1,1,2.7371607111715837
2334,1,0,-0.7747454782860916
2335,0,1,-1.8407349191514355
2336,1,1,1.3761444349948349
2337,1,1,2.412909276292024
2338,1,1,-2.895445105226439
2339,0,1,2.169462679031807
2340,1,0,1.339336104984673
2341,0,0,0.868578102458587
2342,1,0,1.0082323939680227
2343,1,1,-1.074938828252498
2344,0,0,2.1343692648055446
2345,1,1,0.9902796390795304
2346,1,1,0.4367905714721453
2347,0,1,2.8742975172696297
2348,1,1,2.3822684922033406
2349,1,0,-1.1649392655085238
2350,1,0,-0.04544484446153152
2351,0,0,1.6542623403007117
2352,1,1,1.3539651902825593
2353,0,1,-1.4114891376338723
2354,1,1,1.9350456660731064
2355,0,1,-1.2654653392584612
2356,0,0,0.1271649166986275
2357,1,0,-1.8742749559315839
2358,1,1,0.846467310309466
2359,1,1,0.026713571320601037
2360,0,1,0.1426547088834602
2361,1,0,3.896348607241171
2362,0,1,5.766382368506468
2363,1,1,1.599061020228215
2364,1,0,3.9640421717017706
2365,0,0,-0.4139045307809366
2366,0,1,0.8067946971044373
2367,0,1,0.26635358457763647
2368,1,0,2.1539863873237275
2369,1,1,0.7021859092018716
2370,0,1,-0.95491322441602
2371,1,0,-1.7172356941675904
2372,0,1,0.8573509798358795
2373,0,0,2.5731800643084095
2374,1,1,0.7406344029874252
2375,1,1,-0.21832949094457665
2376,1,1,-1.0026206727373412
2377,0,1,3.1345651074821426
2378,0,1,4.142772996331208
2379,1,1,3.316920829824607
2380,0,0,-1.7421837589818687
2381,0,0,2.37485615601659
2382,1,1,2.636500543013853
2383,0,1,0.6997141739793433
2384,0,0,0.6512737432593874
2385,1,1,4.744303729998121
2386,1,1,0.04592723180432512
2387,0,1,2.455531016768264
2388,0,0,-0.9157370604834155
2389,1,0,0.5778398708345116
2390,0,1,1.6131148921140888
2391,0,1,4.4144102965748955
2392,1,1,4.145988596601958
2393,0,1,3.659905639410435
2394,0,0,2.255578146208898
2395,0,1,-1.758533492936702
2396,0,1,-0.20033201522192645
2397,1,0,1.4200561626971409
2398,0,1,0.9374766463335583
2399,1,0,1.2012012900125506
2400,1,1,-0.3866004427246213
2401,0,0,10.345295816372131
2402,1,1,1.5874705503497968
2403,1,1,-1.675006409040461
2404,0,0,-1.249167713354699
2405,0,1,3.972780789800261
2406,1,1,2.1395939630701
2407,0,1,4.527599621440953
2408,1,1,-0.7981730650914727
2409,1,1,1.5598990801028372
2410,1,1,0.9934288374260705
2411,0,0,0.06640953106845637
2412,1,0,0.221534049701824
2413,1,1,2.3534601125750707
2414,0,0,-0.7589962366628902
2415,1,1,3.085320954677089
2416,1,1,-4.854064518811205
2417,1,1,1.3099388757888444
2418,1,1,-2.6364540613857166
2419,1,0,-2.909327363884431
2420,1,1,3.2490384783392767
2421,1,1,2.621416333331707
2422,0,1,4.634056304949381
2423,0,0,-0.6819051115666328
2424,1,1,5.020516797566786
2425,1,1,0.19587793744859905
2426,1,1,3.4804782817345883
2427,0,0,-1.8857154328273822
2428,0,0,-1.200453250555533
2429,1,1,1.1573195063377542
2430,0,0,2.744015937622112
2431,0,0,-1.0370013063933543
2432,1,1,-0.9647712981506206
2433,1,1,0.49006811527081506
2434,0,0,-1.4108911798891155
2435,0,0,-1.9999766491498245
2436,1,1,-1.4765587939004736
2437,1,1,3.860246475886138
2438,1,0,-2.400528430807578
2439,0,0,-0.14187572078846838
2440,0,1,-3.0423304352783034
2441,0,1,7.112108491992846
2442,0,0,-0.7789691174840744
2443,0,0,-0.032363299120336
2444,1,0,1.1373814236408886
2445,1,0,3.603925913864748
2446,0,0,-0.2581888463767565
2447,1,1,-1.9575650073306234
2448,1,1,0.7300563079336444
2449,1,0,2.1375754228270063
2450,1,0,5.33715389352214
2451,0,0,0.8815899319434587
2452,0,0,1.181096378423969
2453,1,0,-1.7223518354870677
2454,1,1,-0.4741748338071473
2455,0,0,2.391540743125017
2456,1,1,3.0997621900484598
2457,0,1,-1.158850202258558
2458,0,1,0.18677544645837552
2459,1,1,0.4402576017230304
2460,0,1,-0.18551135043312494
2461,0,1,0.685469264159301
2462,1,0,0.27882939033088894
2463,0,1,5.813249942642408
2464,0,1,0.4510874255048456
2465,1,1,3.296567276580828
2466,0,1,0.2169912690049256
2467,0,1,0.04308587233968822
2468,1,1,0.8892115095809545
2469,0,0,-1.5826766365890657
2470,0,1,6.51091781503516
2471,1,1,3.6118909491375275
2472,0,1,4.496062462658015
2473,0,1,-2.385428554240332
2474,0,1,2.273988889616315
2475,1,1,0.4092184479512
2476,0,1,3.0270437328762108
2477,0,0,-3.050080169150588
2478,0,0,2.7388002060573653
2479,0,0,1.3002711345347815
2480,1,1,1.7372692550070217
2481,1,1,5.515541737814457
2482,1,1,1.8938957447393752
2483,1,1,0.5129315251939752
2484,0,1,2.72411268721412
2485,1,1,-1.001198062854159
2486,1,1,-2.0801473512388258
2487,1,0,2.192216973653614
2488,0,1,3.2248716585868573
2489,1,1,-0.9198821062310887
2490,1,1,-1.558699753425593
2491,1,1,0.7056041722007496
2492,1,0,0.175319305945994
2493,0,0,0.5207583482634307
2494,0,0,4.310568571126429
2495,1,0,-2.369821149570496
2496,0,1,-3.4336530555916926
2497,1,1,-0.6934822732469152
2498,0,1,5.803325911371889
2499,1,1,0.3641354039079563
2500,0,0,-0.9023009606643854
2501,0,0,-0.07748190516944509
2502,1,1,-0.8995303216149937
2503,1,1,2.168127220707202
2504,0,0,-2.1574980265657553
2505,1,1,0.5574852319093297
2506,1,1,0.656721535983172
2507,1,1,0.7424347743249016
2508,1,1,0.43885316161903165
2509,0,1,2.8520810566817874
2510,0,0,1.9639275691015154
2511,1,1,4.360220951282172
2512,1,1,-0.942324145288475
2513,1,1,4.654140707470011
2514,1,1,-0.624878903831165
2515,1,1,1.653990435340847
2516,1,1,-0.4115071620130054
2517,1,0,-0.36775645439740373
2518,0,1,-5.441107770478513
2519,1,0,1.2667650304251141
2520,0,1,4.678181128246298
2521,0,1,2.190231119106421
2522,1,1,3.2607755560673812
2523,0,0,1.1804009954325958
2524,1,0,-0.2864332341987952
2525,0,1,-4.71969640362247
2526,0,0,-3.878015699944679
2527,1,0,1.6614588800246715
2528,0,1,1.6443877663477338
2529,1,1,2.923920581309971
2530,0,0,1.9435319055671112
2531,0,1,-5.035711450011192
2532,0,0,1.931450631892634
2533,0,0,-1.1820962639437496
2534,0,0,1.6691111741935492
2535,1,0,1.351570752016968
2536,0,1,1.0676764764182167
2537,1,1,3.1308854036928695
2538,1,0,2.1351086621876316
2539,1,1,2.136354072037882
2540,1,1,-0.7952026220594337
2541,0,1,0.616232211686278
2542,1,1,2.1187134496581574
2543,0,0,1.0065292116969335
2544,1,1,4.08919314425022
2545,1,1,-1.2303939617285613
2546,1,1,1.9225456170760655
2547,1,1,-1.103995634193672
2548,1,0,2.5553574664898777
2549,1,1,4.139802143979175
2550,1,1,-3.472207992968574
2551,0,1,4.201654299229304
2552,1,1,-2.9748638614144505
2553,0,1,2.636919669834886
2554,0,0,1.071249408631785
2555,0,0,-4.682278656957018
2556,1,0,-1.1294719698307498
2557,1,1,2.5367645685946996
2558,0,1,4.621220791362444
2559,0,1,-2.7901299685016214
2560,0,0,3.695610883222472
2561,1,1,1.4015576335786533
2562,0,0,-0.4105271418805171
2563,0,1,-1.7700597195217465
2564,0,0,-0.10742472220966534
2565,1,1,1.5046789875211086
2566,1,1,-0.5369699004735204
2567,1,0,-0.6701512913378734
2568,1,1,4.672582011094581
2569,1,1,1.7019593218147429
2570,1,0,1.7047895025532327
2571,0,0,0.0647112086845909
2572,0,0,-1.6527416699178354
2573,0,1,3.3317572218329587
2574,0,0,-0.2523886708231403
2575,1,1,1.1723389951826801
2576,0,0,5.915780439899123
2577,1,0,-0.5241617745210211
2578,0,0,0.09901140187750611
2579,0,0,-2.315124290110605
2580,0,1,0.10390124493605335
2581,1,1,-1.5280839735856917
2582,0,1,0.09097139859455561
2583,1,1,-2.5368580534663505
2584,1,1,-2.40712254001143
2585,0,1,-0.9309303714018597
2586,0,1,2.6296172982897197
2587,1,1,2.1447291660030454
2588,1,1,0.9016136253218827
2589,0,0,-0.2781596862171997
2590,0,1,1.9677107821441555
2591,0,1,0.3368905537980662
2592,0,0,-0.29227144666610405
2593,0,0,-4.125351195981357
2594,1,0,3.0796519849875605
2595,1,0,0.716031410099534
2596,1,1,-1.6967182967666692
2597,0,0,-3.4896304915183625
2598,0,0,3.334990228076136
2599,0,0,1.0809541554307256
2600,0,0,1.0594677401238277
2601,1,1,1.2025930853848052
2602,1,1,2.0695143255178166
2603,0,0,-1.571172969757077
2604,0,0,0.7759330521571486
2605,1,1,1.2118309113956587
2606,0,1,1.9292812634747976
2607,1,1,-0.6675802745358348
2608,1,0,1.2357281135567295
2609,0,1,3.2015742047119313
2610,1,1,0.35152977407562014
2611,1,1,-1.872995801538102
2612,0,0,-1.0843300371541258
2613,1,1,0.20964971321262527
2614,0,1,2.1052093017213633
2615,0,0,-1.5760473910764028
2616,1,1,1.5120929008165698
2617,1,1,3.546000070013849
2618,0,1,5.221559002775964
2619,0,1,-1.6391810691285358
2620,1,1,-2.4909346513931037
2621,1,1,3.64242531158182
2622,0,1,0.12230063715916084
2623,1,1,-4.04539789393795
2624,0,0,-0.007600639062364134
2625,1,1,0.0008876113016451637
2626,1,0,5.627530766100632
2627,0,0,-2.3506697776784713
2628,1,0,-0.4176771842574719
2629,0,0,-1.258752859551542
2630,0,1,3.7727643095130614
2631,0,0,-2.276899834759951
2632,1,0,-1.7321890574206524
2633,0,0,-1.8805764032158798
2634,1,1,2.6399258126971006
2635,1,1,1.6283508936036744
2636,1,1,-0.44446375421248485
2637,1,1,-1.7142991211919818
2638,0,1,3.891175405909256
2639,1,0,-0.09551360693049063
2640,0,0,-2.015365782729933
2641,1,0,-1.4999261954060887
2642,1,1,1.2742400108630743
2643,1,0,0.8704813533309679
2644,1,1,2.4597361892508127
2645,0,0,-0.9872610294745532
2646,0,0,2.171078001741597
2647,0,0,-0.5690641544779942
2648,0,1,-4.147976735797858
2649,1,1,-2.765970352054363
2650,1,1,2.1854537218651116
2651,1,1,5.955319814990536
2652,0,1,2.1130703850764085
2653,1,1,-2.2498676089580396
2654,0,0,-1.1518140504467864
2655,0,1,4.926586514963343
2656,1,0,0.6196393816922392
2657,0,0,1.2196914384401625
2658,0,0,-0.6796938662141556
2659,0,1,4.918352036020197
2660,0,1,-1.1228424369582402
2661,0,1,3.0188993229502907
2662,1,0,-4.351699170949354
2663,1,1,2.4531215520930427
2664,0,1,1.2897742540114665
2665,1,0,1.131912083788001
2666,1,1,0.03818246792391744
2667,1,1,0.48708498977213077
2668,1,1,1.7479823344695724
2669,1,1,3.025609053818251
2670,1,0,-0.3657049639776691
2671,0,0,-2.543873309238709
2672,1,1,2.9959999587907755
2673,0,0,1.4649167222789683
2674,1,1,1.1740935860199926
2675,0,1,-1.4609305589076143
2676,1,0,0.701148784948409
2677,0,0,-1.3868245261118681
2678,1,0,-1.3148441983523123
2679,0,0,-0.34798412836937276
2680,0,1,0.4923376743795789
2681,1,0,-4.299276631289025
2682,1,0,1.7597602208969552
2683,0,0,-0.6989674957940819
2684,0,1,2.256939058039859
2685,0,0,-1.2870769917979503
2686,1,1,1.6317894381535116
2687,1,1,-2.547771571537298
2688,1,1,1.3553968057434236
2689,1,1,-1.2016757217912895
2690,0,1,1.49306157212129
2691,1,1,-0.866447952694701
2692,0,0,0.486154645447607
2693,1,0,1.6102354806139738
2694,0,1,3.8630893764973386
2695,1,0,-0.7886105820233347
2696,1,0,-1.9254049635294606
2697,1,1,-0.1270796898244504
2698,1,0,-0.33867537131134173
2699,0,0,3.739904185290741
2700,0,1,-2.5138491326845473
2701,0,1,2.0279945462414766
2702,1,0,0.5915424072761288
2703,0,0,-2.700384959386695
2704,0,0,0.7342363746577053
2705,1,1,2.2019578884375006
2706,1,0,0.45407769213921645
2707,1,1,0.29951288575240964
2708,0,0,3.6873722216151137
2709,1,1,-0.2962969554010532
2710,0,0,0.18921282180244692
2711,0,1,4.234584663960028
2712,0,1,-3.6879420483859695
2713,0,0,-2.063617014820266
2714,1,1,-3.9069587383962645
2715,0,1,1.2740264690364451
2716,1,1,-0.8233041259505919
2717,1,1,2.549479653770786
2718,1,0,-0.061478642009609064
2719,1,0,-0.08271231052151093
2720,1,0,2.6613658802856857
2721,0,1,-0.525112262699482
2722,1,0,0.5967706340795376
2723,0,0,0.9470752635971006
2724,1,1,0.988009402029394
2725,1,1,0.45418430012928757
2726,0,0,-0.7671669739607723
2727,1,1,3.2964754418128592
2728,0,1,1.692689308484396
2729,0,1,1.7626344979081008
2730,0,1,-0.2043911034675867
2731,1,1,1.5288734560166648
2732,0,1,-0.4655377495224076
2733,1,1,5.36340724376636
2734,1,1,2.857726449183209
2735,0,0,2.1384133821585265
2736,1,1,1.8228911583796408
2737,1,1,-0.006134801765096759
2738,0,0,-1.9297339431989524
2739,0,0,4.080342416101374
2740,1,1,-0.478043253678754
2741,1,0,-3.9974386496955767
2742,0,0,-1.698487088002798
2743,0,0,-0.9613741605791337
2744,0,0,2.7279553573550004
2745,1,1,0.733542816814873
2746,0,0,0.3431177509825669
2747,1,0,-0.9865018563143008
2748,1,1,-1.4447582651510569
2749,0,1,3.2045448217181027
2750,0,1,1.9133855615999165
2751,0,0,0.38008149723495144
2752,0,1,0.48166164090594843
2753,0,0,-3.157136098512903
2754,1,1,1.3118401534156825
2755,0,1,-1.223860679389589
2756,0,1,4.420139326875918
2757,0,0,1.697835967489532
2758,0,1,0.3058037029514383
2759,0,0,-2.860754726494914
2760,0,0,-1.8372216627480953
2761,0,1,1.4314090612104107
2762,0,1,2.719063964861759
2763,0,1,-1.177737732606868
2764,1,1,-1.950540845645147
2765,0,1,-0.4082948896975508
2766,0,1,1.2402557520530635
2767,0,0,-0.8405208062184839
2768,1,1,0.5022967591943864
2769,1,1,2.0479521968817034
2770,0,0,1.6516328841064223
2771,1,1,5.01740252335637
2772,1,1,-0.6102858415200241
2773,1,1,0.7454430384840633
2774,1,0,-3.1642313844062135
2775,1,1,-0.0891318085135635
2776,1,1,-2.586089018438513
2777,1,1,0.09386941702684026
2778,1,0,2.1164348907321355
2779,0,1,-0.8965182101432317
2780,0,1,1.8848366950424058
2781,0,1,2.514967156946266
2782,1,1,0.046455190234697685
2783,0,1,3.395440198691408
2784,0,0,0.11797323669610082
2785,0,0,-1.1667327770376317
2786,1,1,-6.691436516444382
2787,0,1,2.752635834551132
2788,1,1,0.8173844385571093
2789,0,1,0.6338731006605985
2790,0,1,1.5336815792505083
2791,0,1,2.205609955766757
2792,1,1,3.064649672386539
2793,1,1,2.44274166387991
2794,1,1,-2.222114818404312
2795,1,1,1.859103793731015
2796,1,1,-2.2275478703251896
2797,1,1,2.65120228907631
2798,1,1,4.9754024605007015
2799,0,0,-0.5700042300777711
2800,1,1,0.11673225305398094
2801,0,1,-1.4160627483140271
2802,1,1,4.124611899844516
2803,0,0,4.117675401450407
2804,0,0,1.1020097637492539
2805,1,1,-0.8264110259116445
2806,0,0,2.0151619776407497
2807,0,0,-0.0494761791673104
2808,0,0,-2.796518351720243
2809,0,1,-0.09257538196841764
2810,1,1,-3.7008967512771056
2811,1,0,2.9853041320808216
2812,0,1,3.1342881908825424
2813,0,1,3.5140875688976205
2814,1,1,2.137680929085808
2815,0,0,-2.9972455020347097
2816,1,0,3.06968173938806
2817,1,1,-2.6573972550217015
2818,0,0,0.9722011973334749
2819,1,1,-0.45659947562320324
2820,1,1,-2.514756790579961
2821,0,1,2.414201487674206
2822,0,1,3.191351786621359
2823,0,0,-1.678687087966651
2824,1,1,2.1028678909268317
2825,0,0,-5.214367455109988
2826,1,1,1.8463355126097731
2827,0,0,1.7217604510718705
2828,0,1,-1.0928333853407568
2829,0,1,0.3093332758949553
2830,0,1,-0.10278739556027094
2831,0,0,3.211948664072985
2832,1,1,-2.797413403191768
2833,1,0,4.457833676407875
2834,1,0,3.4931797717566475
2835,1,1,-0.0810508328100577
2836,1,1,3.87688504739061
2837,1,0,0.1502914480652146
2838,1,1,2.585869296934617
2839,0,1,-1.3491571431473013
2840,0,1,3.548373147724353
2841,1,0,0.152170537881618
2842,0,1,-0.6345446515705015
2843,0,0,4.053733756110942
2844,0,1,-4.039737497304793
2845,1,1,-2.207225944871358
2846,0,0,1.0393905259254779
2847,1,1,-2.0797126850539347
2848,0,1,1.2745916531654768
2849,1,0,1.4333502648333236
2850,1,0,2.2967597827420128
2851,1,1,-4.367438260322154
2852,0,1,5.192013710938195
2853,0,1,0.14630792100927006
2854,1,1,2.001794025646463
2855,1,1,0.8485220317484181
2856,0,1,2.0683088367150657
